X--Trace 1::[transient: TIME],Y--Trace 1::[I_col: I(Q1:C)],,X--Trace 2::[transient: TIME],Y--Trace 2::[I_base: I(Q1:B)]
0.0905001657599999,0.013274887060514426,,0.0905001657599999,0.00009478976398282847
0.09050032959999982,0.013274766734400825,,0.09050032959999982,0.00009478762684300625
0.09050065727999965,0.013274327353244587,,0.09050065727999965,0.00009478340815153151
0.0905013126399993,0.013273295423139413,,0.0905013126399993,0.00009477501390262828
0.09050262335999862,0.013271220012378116,,0.09050262335999862,0.00009475823006155611
0.09050524479999723,0.01326707413606195,,0.09050524479999723,0.00009472466672043766
0.09051048767999448,0.013258780534135702,,0.09051048767999448,0.0000946575634402088
0.09052097343998895,0.013242201110696685,,0.09052097343998895,0.00009452344620269258
0.09054194495997792,0.013209060522810326,,0.09054194495997792,0.00009425557226127962
0.09058388799995584,0.013142864410452907,,0.09058388799995584,0.00009372126032006578
0.0906677740799117,0.013010801999336163,,0.0906677740799117,0.00009265836061999673
0.0907677740799117,0.012853955070774891,,0.0907677740799117,0.0000914012027133086
0.0908677740799117,0.012697744486643816,,0.0908677740799117,0.0000901547573429406
0.0909677740799117,0.012542177906776742,,0.0909677740799117,0.00008891894307692122
0.091,0.012492181994602674,,0.091,0.00008852294473051801
0.09100000009999999,0.012492181839883494,,0.09100000009999999,0.00008852294376351588
0.0910000003,0.012492181530393793,,0.0910000003,0.00008852294234896068
0.0910000007,0.012492180911558496,,0.0910000007,0.00008852294263862397
0.091000001,0.012492180448029657,,0.091000001,0.00008852294558471154
0.09100000108,0.012492180324618279,,0.09100000108,0.00008852294668213315
0.09100000124,0.01249218007797826,,0.09100000124,0.00008852294887690366
0.09100000156,0.01249217958588944,,0.09100000156,0.00008852295326598194
0.0910000022,0.012492178606939283,,0.0910000022,0.00008852296204244269
0.09100000348,0.012492176670754774,,0.09100000348,0.00008852297958891442
0.09100000604,0.012492172885122095,,0.09100000604,0.00008852301465650395
0.09100001115999999,0.012492165654562366,,0.09100001115999999,0.00008852308469208111
0.09100002139999999,0.012492152508132133,,0.09100002139999999,0.0000885232243788961
0.09100004187999998,0.012492131112682707,,0.09100004187999998,0.0000885235023207779
0.09100008283999995,0.012492105359626691,,0.09100008283999995,0.0000885240532233682
0.0910001647599999,0.01249210592516282,,0.0910001647599999,0.00008852513980357708
0.09100032859999982,0.012492232660907066,,0.09100032859999982,0.00008852727623058104
0.09100065627999965,0.012492685801870289,,0.09100065627999965,0.00008853149064115558
0.0910013116399993,0.012493741262530151,,0.0910013116399993,0.00008853987553035031
0.09100262235999862,0.012495860691091822,,0.09100262235999862,0.00008855664150026675
0.09100524379999723,0.01250009496542071,,0.09100524379999723,0.00008859016949140209
0.09101048667999448,0.012508561916271229,,0.09101048667999448,0.00008865720479473056
0.09102097243998895,0.012525477596936771,,0.09102097243998895,0.00008879119617344578
0.09104194395997792,0.012559246263833526,,0.09104194395997792,0.00008905885930110853
0.09108388699995584,0.012626524372882307,,0.09108388699995584,0.00008959291156003203
0.0911677730799117,0.012760059626616495,,0.0911677730799117,0.0000906559320138767
0.0912677730799117,0.012917480663902747,,0.0912677730799117,0.00009191432750330589
0.0913677730799117,0.013073008364708903,,0.0913677730799117,0.00009316317251436042
0.0914677730799117,0.013226666276398995,,0.0914677730799117,0.00009440252055955158
0.091500001,0.013275793396201267,,0.091500001,0.00009479991989927811
0.09150000109999999,0.013275793549586457,,0.09150000109999999,0.00009479992087220368
0.0915000013,0.01327579385564096,,0.0915000013,0.00009479992229644622
0.0915000017,0.013275794464872473,,0.0915000017,0.00009479992202507955
0.091500002,0.013275794920121282,,0.091500002,0.00009479991909242979
0.09150000208,0.013275795041277556,,0.09150000208,0.00009479991799852053
0.09150000224,0.013275795283400758,,0.09150000224,0.00009479991581081661
0.09150000256,0.013275795766447357,,0.09150000256,0.00009479991143582106
0.0915000032,0.013275796727445091,,0.0915000032,0.00009479990268735451
0.09150000448,0.013275798628546435,,0.09150000448,0.00009479988519633293
0.09150000704,0.013275802347436227,,0.09150000704,0.00009479985023755568
0.09150001215999999,0.013275809457817868,,0.09150001215999999,0.00009479978041145707
0.09150002239999999,0.013275822414340834,,0.09150002239999999,0.00009479964111239197
0.09150004287999998,0.013275843611237704,,0.09150004287999998,0.00009479936383163695
0.09150008383999995,0.013275869553095787,,0.09150008383999995,0.0000947988138658277
0.0915001657599999,0.013275870899339723,,0.0915001657599999,0.0000947977280526143
0.09150032959999982,0.013275750567905411,,0.09150032959999982,0.0000947955908032621
0.09150065727999965,0.013275311177382197,,0.09150065727999965,0.0000947913718893246
0.0915013126399993,0.013274279223456755,,0.0915013126399993,0.00009478297719458044
0.09150262335999862,0.013272203761203166,,0.09150262335999862,0.00009476619246278882
0.09150524479999723,0.013268057783243506,,0.09150524479999723,0.00009473262734019014
0.09151048767999448,0.013259763977072491,,0.09151048767999448,0.00009466552049826805
0.09152097343998895,0.013243184145635734,,0.09152097343998895,0.00009453139614145446
0.09154194495997792,0.013210042740145669,,0.09154194495997792,0.0000942635079785861
0.09158388799995584,0.013143844989413811,,0.09158388799995584,0.0000937291676621221
0.0916677740799117,0.013011779285569949,,0.0916677740799117,0.00009266621148159941
0.0917677740799117,0.012854928405544551,,0.0917677740799117,0.00009140898671185567
0.0918677740799117,0.012698713840496026,,0.0918677740799117,0.00009016247498196661
0.0919677740799117,0.012543143251150767,,0.0919677740799117,0.00008892659485490655
0.092,0.012493146040418398,,0.092,0.00008853057538977374
0.09200000009999999,0.012493145885695195,,0.09200000009999999,0.00008853057442270613
0.0920000003,0.012493145576197438,,0.0920000003,0.00008853057300801997
0.0920000007,0.012493144957346254,,0.0920000007,0.00008853057329742153
0.092000001,0.012493144493805524,,0.092000001,0.00008853057624331285
0.09200000108,0.012493144370390957,,0.09200000108,0.00008853057734068215
0.09200000124,0.01249314412374444,,0.09200000124,0.00008853057953534793
0.09200000156,0.012493143631642462,,0.09200000156,0.00008853058392421675
0.0920000022,0.01249314265266579,,0.0920000022,0.00008853059270025908
0.09200000348,0.012493140716427714,,0.09200000348,0.00008853061024589487
0.09200000604,0.012493136930684115,,0.09200000604,0.00008853064531181538
0.09200001115999999,0.012493129699885199,,0.09200001115999999,0.00008853071534406435
0.09200002139999999,0.012493116552914817,,0.09200002139999999,0.00008853085502426343
0.09200004187999998,0.012493095156163427,,0.09200004187999998,0.00008853113295306225
0.09200008283999996,0.012493069399787374,,0.09200008283999996,0.00008853168382998643
0.0920001647599999,0.012493069956816077,,0.0920001647599999,0.00008853277036029713
0.09200032859999982,0.012493196672418114,,0.09200032859999982,0.00008853490669056099
0.09200065627999965,0.012493649771943671,,0.09200065627999965,0.00008853912091140093
0.0920013116399993,0.012494705154414577,,0.0920013116399993,0.00008854750542231243
0.09200262235999862,0.012496824429950487,,0.09200262235999862,0.00008856427063487558
0.09200524379999724,0.012501058397002138,,0.09200524379999724,0.00008859779711177895
0.09201048667999448,0.012509524734506741,,0.09201048667999448,0.00008866482938703708
0.09202097243998895,0.012526439189085276,,0.09202097243998895,0.00008879881471222439
0.09204194395997792,0.01256020540956225,,0.09204194395997792,0.00008906646574250991
