X--Trace 1::[transient: TIME],Y--Trace 1::[V_uC: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[V_Base: V(4)],,X--Trace 3::[transient: TIME],Y--Trace 3::[V_Col: V(3)]
0.0015000224000000027,0.24533045201035997,,0.0015000224000000027,0.24529384130408036,,0.0015000224000000027,3.299999954409066
0.0015000428800000052,0.24533005607792308,,0.0015000428800000052,0.2452978725093386,,0.0015000428800000052,3.2999999408895535
0.0015000838400000102,0.24532926421548193,,0.0015000838400000102,0.2453044931486736,,0.0015000838400000102,3.299999918253219
0.0015001657600000203,0.24532768049982598,,0.0015001657600000203,0.24531337922117144,,0.0015001657600000203,3.2999998862837883
0.0015003296000000407,0.2453245131028663,,0.0015003296000000407,0.2453208633303588,,0.0015003296000000407,3.299999853767583
0.0015006572800000814,0.2453181784372698,,0.0015006572800000814,0.2453200634063346,,0.0015006572800000814,3.2999998368973777
0.0015013126400001628,0.2453055096007098,,0.0015013126400001628,0.24530749175554087,,0.0015013126400001628,3.2999998366692798
0.0015026233600003256,0.2452801738903736,,0.0015026233600003256,0.2452821190971547,,0.0015026233600003256,3.299999836920112
0.001505244800000651,0.24522951031945606,,0.001505244800000651,0.2452314814675502,,0.001505244800000651,3.2999998371161947
0.001510487680001302,0.2451282145687018,,0.001510487680001302,0.24513016786099842,,0.001510487680001302,3.299999837720056
0.001520973440002604,0.2449257485665765,,0.001520973440002604,0.24492772500514534,,0.001520973440002604,3.299999838741128
0.0015419449600052079,0.2445213180418836,,0.0015419449600052079,0.24452328638790533,,0.0015419449600052079,3.2999998409241
0.0015838880000104158,0.24371445877370834,,0.0015838880000104158,0.24371646247336543,,0.0015838880000104158,3.2999998450308836
0.0016677740800208317,0.2421087143895588,,0.0016677740800208317,0.24211073562777224,,0.0016677740800208317,3.299999853020196
0.0017677740800208317,0.2402083324496176,,0.0017677740800208317,0.24021040796428747,,0.0017677740800208317,3.2999998618063797
0.0018677740800208318,0.2383228671729961,,0.0018677740800208318,0.23832496000141565,,0.0018677740800208318,3.299999870066167
0.001967774080020832,0.23645220147367305,,0.001967774080020832,0.2364543414845638,,0.001967774080020832,3.299999877644392
0.002,0.2358524989611334,,0.002,0.23585463185046832,,0.002,3.299999880037023
0.0020000001,0.2358524997030369,,0.0020000001,0.2358546299998305,,0.0020000001,3.299999880038862
0.0020000003,0.23585250638778954,,0.0020000003,0.23585462630868542,,0.0020000003,3.299999880048815
0.0020000007000000003,0.23585255096296767,,0.0020000007000000003,0.23585461903045485,,0.0020000007000000003,3.2999998801269745
0.002000001,0.2358526116993145,,0.002000001,0.23585461370809954,,0.002000001,3.2999998802522676
0.00200000108,0.23585263101624077,,0.00200000108,0.23585461231944815,,0.00200000108,3.2999998802981603
0.00200000124,0.23585266965009305,,0.00200000124,0.2358546095637819,,0.00200000124,3.2999998803962094
0.00200000156,0.23585274691779606,,0.00200000156,0.23585460417859694,,0.00200000156,3.2999998806180786
0.0020000022,0.235852901453196,,0.0020000022,0.2358545938930477,,0.0020000022,3.2999998811030835
0.00200000348,0.23585321052397157,,0.00200000348,0.23585457521093517,,0.00200000348,3.2999998821012233
0.0020000060399999998,0.2358538286654264,,0.0020000060399999998,0.23585454529157965,,0.0020000060399999998,3.299999884077725
0.0020000111599999993,0.2358550649479515,,0.0020000111599999993,0.23585451466906354,,0.0020000111599999993,3.299999887940295
0.0020000213999999982,0.23585753751146488,,0.0020000213999999982,0.23585456596476856,,0.0020000213999999982,3.29999989532262
0.002000041879999996,0.2358624826323568,,0.002000041879999996,0.23585508635143104,,0.002000041879999996,3.299999908811271
0.0020000828399999926,0.2358723728496832,,0.0020000828399999926,0.23585757106076516,,0.0020000828399999926,3.299999931380887
0.002000164759999985,0.23589215318701098,,0.002000164759999985,0.23586689956013324,,0.002000164759999985,3.2999999632112496
0.00200032859999997,0.235931713474922,,0.00200032859999997,0.2358958423798161,,0.00200032859999997,3.2999999954704022
0.0020006562799999394,0.2360108325128621,,0.0020006562799999394,0.23596946166971589,,0.0020006562799999394,3.300000011949849
0.0020013116399998786,0.2361690644559888,,0.0020013116399998786,0.236127601870279,,0.0020013116399998786,3.3000000116066137
0.002002622359999757,0.23648550382831282,,0.002002622359999757,0.23644406700991943,,0.002002622359999757,3.3000000102706752
0.002005243799999514,0.2371182845302334,,0.002005243799999514,0.23707680850518462,,0.002005243799999514,3.300000007834703
0.002010486679999028,0.23838345386425108,,0.002010486679999028,0.23834196171203195,,0.002010486679999028,3.3000000026007386
0.0020209724399980564,0.2409122250626295,,0.0020209724399980564,0.24087064301735076,,0.0020209724399980564,3.2999999915887765
0.002041943959996113,0.24596350405082892,,0.002041943959996113,0.24592177337813648,,0.002041943959996113,3.299999966274245
0.002083886999992226,0.256041060057698,,0.002083886999992226,0.2559988994568196,,0.002083886999992226,3.299999900334925
0.002167773079984452,0.276096575965099,,0.002167773079984452,0.27605312464034343,,0.002167773079984452,3.2999996739512047
0.0022677730799844516,0.2998320721254423,,0.0022677730799844516,0.2997856620109364,,0.0022677730799844516,3.299999091200882
0.0023677730799844515,0.3233812604866312,,0.0023677730799844515,0.3233291094922343,,0.0023677730799844515,3.299997764697966
0.0024677730799844513,0.34674560256464587,,0.0024677730799844513,0.3466822954964074,,0.0024677730799844513,3.2999947656873827
0.002500001,0.3542362633087574,,0.002500001,0.3541675187244836,,0.002500001,3.2999931534082485
0.0025000011,0.354236283921538,,0.0025000011,0.3541675419095744,,0.0025000011,3.2999931534024496
0.0025000013,0.3542363199461533,,0.0025000013,0.3541675882712459,,0.0025000013,3.2999931533840603
0.0025000017,0.3542363607897089,,0.0025000017,0.35416768089213013,,0.0025000017,3.2999931532869393
0.0025000020000000003,0.3542363641174106,,0.0025000020000000003,0.35416775022429764,,0.0025000020000000003,3.2999931531468847
0.0025000020800000004,0.3542363618842304,,0.0025000020800000004,0.3541677686829893,,0.0025000020800000004,3.29999315309705
0.0025000022400000006,0.35423635741787013,,0.0025000022400000006,0.3541678055792619,,0.0025000022400000006,3.2999931529910693
0.0025000025600000007,0.3542363484851498,,0.0025000025600000007,0.35416787924888943,,0.0025000025600000007,3.299993152752783
0.0025000032000000007,0.35423633061970955,,0.0025000032000000007,0.3541680261163367,,0.0025000032000000007,3.299993152233183
0.0025000044800000012,0.3542362948888322,,0.0025000044800000012,0.35416831801516585,,0.0025000044800000012,3.2999931511634086
0.0025000070400000023,0.35423622342709066,,0.0025000070400000023,0.35416889457858475,,0.0025000070400000023,3.299993149043315
0.002500012160000004,0.3542360805036614,,0.002500012160000004,0.3541700193026963,,0.002500012160000004,3.299993144898538
0.0025000224000000073,0.3542357946570158,,0.0025000224000000073,0.35417215922808165,,0.0025000224000000073,3.299993136969068
0.0025000428800000143,0.35423522296456633,,0.0025000428800000143,0.35417603165110656,,0.0025000428800000143,3.2999931224543984
0.0025000838400000285,0.35423407958295466,,0.0025000838400000285,0.35418236281707016,,0.0025000838400000285,3.2999930980863095
0.0025001657600000563,0.35423179283238226,,0.0025001657600000563,0.3541907258479807,,0.0025001657600000563,3.2999930635296684
0.002500329600000112,0.35422721937930074,,0.002500329600000112,0.354197172381242,,0.002500329600000112,3.2999930283172487
0.002500657280000224,0.3542180726561928,,0.002500657280000224,0.3541939736645715,,0.002500657280000224,3.299993010966528
0.0025013126400004475,0.3541997799228185,,0.0025013126400004475,0.3541759046713701,,0.0025013126400004475,3.2999930147567005
0.0025026233600008944,0.35416319729028634,,0.0025026233600008944,0.35413927285822533,,0.0025026233600008944,3.2999930239670805
0.002505244800001788,0.3540900433598188,,0.002505244800001788,0.354066228141629,,0.002505244800001788,3.2999930416659042
0.002510487680003576,0.35394378082592104,,0.002510487680003576,0.35392004013665607,,0.002510487680003576,3.2999930773894155
0.002520973440007152,0.35365143697240137,,0.002520973440007152,0.35362796435858923,,0.002520973440007152,3.299993147848794
0.0025419449600143033,0.35306747337443484,,0.0025419449600143033,0.35304441971065564,,0.0025419449600143033,3.299993286808328
0.002583888000028606,0.3519024366397551,,0.002583888000028606,0.3518803024018227,,0.002583888000028606,3.2999935553294866
0.0026677740800572117,0.34958387739450714,,0.0026677740800572117,0.34956338307207613,,0.0026677740800572117,3.299994058452393
0.0027677740800572115,0.3468398867704353,,0.0027677740800572115,0.3468212686324879,,0.0027677740800572115,3.2999946030874656
0.0028677740800572113,0.3441174349084662,,0.0028677740800572113,0.3441004714789124,,0.0028677740800572113,3.299995094208979
0.002967774080057211,0.34141635271341997,,0.002967774080057211,0.3414009718556283,,0.002967774080057211,3.2999955370085603
0.003,0.3405504333500698,,0.003,0.34053549059634264,,0.003,3.2999956704389075
0.0030000001,0.3405504332669269,,0.0030000001,0.34053548792675015,,0.0030000001,3.2999956704411004
0.0030000003,0.3405504383015867,,0.0030000003,0.3405354825975196,,0.0030000003,3.2999956704516773
0.0030000007000000003,0.34055047957657913,,0.0030000007000000003,0.34053547204095536,,0.0030000007000000003,3.299995670530281
0.003000001,0.3405505378377867,,0.003000001,0.3405354642569343,,0.003000001,3.299995670655241
0.00300000108,0.3405505564946759,,0.00300000108,0.3405354622111664,,0.00300000108,3.299995670700999
0.00300000124,0.34055059380845404,,0.00300000124,0.3405354581407646,,0.00300000124,3.299995670798786
0.00300000156,0.34055066843600873,,0.00300000156,0.34053545012318354,,0.00300000156,3.2999956710204645
0.0030000022,0.340550817691112,,0.0030000022,0.3405354345612301,,0.0030000022,3.2999956715066263
0.00300000348,0.3405511162012951,,0.00300000348,0.3405354052790872,,0.00300000348,3.29999567250913
0.0030000060399999998,0.3405517132215683,,0.0030000060399999998,0.3405353539720084,,0.0030000060399999998,3.299995674494855
0.0030000111599999993,0.34055290726174337,,0.0030000111599999993,0.3405352798497643,,0.0030000111599999993,3.2999956783738376
0.0030000213999999983,0.34055529534060786,,0.0030000213999999983,0.34053524145887676,,0.0030000213999999983,3.299995685780437
0.003000041879999996,0.340560071492406,,0.003000041879999996,0.3405355732450526,,0.003000041879999996,3.2999956992843997
0.0030000828399999926,0.34056962377235905,,0.0030000828399999926,0.34053765384585083,,0.0030000828399999926,3.2999957217536338
0.003000164759999985,0.3405887282381901,,0.003000164759999985,0.340546121074258,,0.003000164759999985,3.2999957528973805
0.00300032859999997,0.3406269367960991,,0.00300032859999997,0.34057333623665603,,0.00300032859999997,3.2999957822496873
0.0030006562799999394,0.34070335242610905,,0.0030006562799999394,0.3406438188280213,,0.0030006562799999394,3.2999957895082264
0.0030013116399998786,0.3408561777623588,,0.0030013116399998786,0.34079636510755257,,0.0030013116399998786,3.2999957668125015
0.003002622359999757,0.34116180475810803,,0.003002622359999757,0.3411018959414146,,0.003002622359999757,3.299995719563364
0.003005243799999514,0.341772964055566,,0.003005243799999514,0.34171266425078317,,0.003005243799999514,3.2999956241769763
0.003010486679999028,0.3429949039716503,,0.003010486679999028,0.3429339386789001,,0.003010486679999028,3.2999954267707508
0.0030209724399980565,0.3454372698696298,,0.0030209724399980565,0.3453747858595596,,0.0030209724399980565,3.2999950062637873
0.003041943959996113,0.3503159521694152,,0.003041943959996113,0.3502502111720783,,0.003041943959996113,3.299994049825887
0.003083886999992226,0.36004916860698616,,0.003083886999992226,0.3599752950544933,,0.003083886999992226,3.2999915751230935
0.003167773079984452,0.37941940570907107,,0.003167773079984452,0.3793209537507202,,0.003167773079984452,3.2999832497998165
0.0032677730799844516,0.402343873641339,,0.0032677730799844516,0.40219198378717463,,0.0032677730799844516,3.299962419461561
